review_id,visit_id,review
3503,4902,"Largas esperas, te mandan de un lugar a otro. Lo único que les importa es que pagues. En urgencias tienes que esperar 5 horas"
3504,2539,"No issues here at all, clean and helpful staff"
3505,2157,I left after 4 hours of waiting. Another patient had waited 12 hours.
3506,3897,Only 2 people in the reception. Only talking and watching you tube..Tax money well spent....
3507,8932,"Hospital is new and very clean, great service and great staff."
3508,1715,"Did volunteering there, it’s a beautiful hospital with wonderful staff."
3509,1576,My friend is currently there getting treated great service from the staffs and doctors
3510,8797,"Worst ER I’ve ever been in, and I’ve been in a lot - if your ambulance wants to take you to CHUM, ask to be let out..."
3511,6414,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
3512,1108,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
3513,6289,"Personnels soignants attentifs, efficaces et professionnels. Merci pour tout ce que vous faites!!"
3514,6649,"J'ai accouché deux fois à cet hôpital et je peux dire que c'était génial. Les médecins, les infirmières et les autres personnels sont géniaux, ils sont à l'écoute et très patients. Merci pour tout."
3515,5486,"Radiologie : service professionnel impeccable, courtois, très humain. la spécialiste et la tech ont pris le temps de m'expliquer les étapes de la procédure. 1 étoile de moins dû à l'oubli d'un employé d'informer pour la partie préparatoire. …"
3516,9143,Une bonne hopital pour les soins et le personnel et médecin superMai là bouf es pas mangeable et beaucoup trop chers
3517,5918,Je suis suivie au CHUM par une dizaine de spécialistes depuis janvier 2020 et je suis tellement reconnaissante de pouvoir recevoir des soins de qualité de la part de tous les professionnels! …
3518,6413,J’ai dû subir une mastectomie suivie d’une reconstruction immédiate par Diep (lambeaux)J’ai choisi le CHUM de Mtl pour avoir la chance de me faire opérer par Dr …
3519,4620,"La bouffe est non seulement beaucoup trop cher, mais c'est dégueulasse.Je ne recommande vraiment pas."
3520,1135,"L'urgence appartient aux mendiants et aux vagabonds, et il n'y a pas de soins pour les malades qui le méritent, ni les choses les plus simples, et il n'y a pas de propreté aux urgences"
3521,8725,Belle grande chambre privée mais les services ne sont pas constant. Du personnels très bon et d’autres vraiment mauvais mais les médecins sont excellent.
3522,2535,Un magnifique hôpital moderne dans le centre-ville de Montréal !
3523,9075,C'est un hôpitalEt comme dans tous les hôpitauxIl y a des méchants et des gentilles …
3524,7788,👍💚
3525,5988,Pizza poulet pesto à essayer à la caféteria. All their pizzas are super good and the best prices!
3526,5904,Il semblerait que c’est un nouveau Hopital à la hauteur !
3527,4902,15 ième étage en cancérologie
3528,2698,BONJOUR JE TENAIS A REMERCIER TOUTE L EQUIPE DU CHUM LE SERVICE AVANT ET APRES L OPERATION  IMPECABLE FELICITATION
3529,2016,"J'y travail depuis 4 ans, très grand et moderne."
3530,6532,Excellent!
3531,6092,Le stationnement m'étourdie
3532,8957,"Every day at this hospital feels like it’s the first day they’ve been open. Like no one really knows what’s going on. Everyone is confused and yelling. It also has the same chaos and aesthetic as a mall food court (and as many restaurants, …"
3533,7194,This review is solely for the cafeteria on the 2nd floor.One of the best kept secrets in MTL! Tons of various fresh hot and cold foods …
3534,5496,"This review is only for the facility itself. Another beautiful and spectacular healthcare facility in city of Montreal: the Centre hospitalier de l'Université de Montréal (CHUM, translated as University of Montreal Health Centre) is one of …"
3535,5362,Zero would be a more accurate review. Wait times are 12 hours + and technicians are the rudest and think they are above you and they don’t even speak english.
3536,9352,"Centre Hospitalier de l’Université de Montréal, known collectively as CHUM, is a collection of buildings, new for the most part and impossible to miss, especially if you are in the eastern part of downtown Montreal. CHUM is a welcome …"
3537,7250,"Worst hospital. Two doctors available only on emergency lack of respect over 13 hours waiting in emergency, what’s the purpose of hospital ! Might as well close it , where does all the taxes goes , big hospitals with no staff , super dirty central fan very dirty, not a hospital they want you to suffer and give you more meds"
3538,6851,"I was here for an urgent medical attention with my wife for 2 days...a brand new reference hospital, the staff are very welcoming, great listeners, quick to react to an emergency situation, a thorough follow through treatment by the …"
3539,4834,Eine sagenhafte Uniklinik - hier macht das Arbeiten Spaß! Unsere Patienten finden die Versorgung bei stationärer Aufnahme hervorragend. Lediglich die Organisation der ambulanten Sprechstunden bleibt verbesserungswürdig... (aber das ist ja leider systemisch und anderswo in der Region auch nicht viel besser).
3540,1985,"Simply the best hospital on earth, for who they complain, please be grateful and appreciate the staff who’s trying to do the best from little, if I can shake hand and thanks each employee from the cleaning people to the highest doctor there …"
3541,9660,"New hospital nice facilities, the most of the stuff doesn’t speak English . The doctors are nice and professionals."
3542,3765,This is the third time I’ve called the radiology department. I need to make an appointment for an abdominal ultrasound and I have not been able to talk to a human being in over 4h of waiting over multiple calls. I’m so exasperated. This service is so terrible.
3543,8428,"Bad service , very weak organisation , i was there since 8 my appointment was scheduled at 9 but Was left there the whole day , you need to improve ."
3544,2584,"Pésimo servicio, esperas más de 8 horas. Terrible"
3545,2998,Top
3546,9897,Ridiculously long wait times for the emergency even when they are less busy
3547,1615,Human in welcome are rude no money no doctor
3548,7955,quick service under hour.  at 11 am.i wont complaint !
3549,1228,Clean and modern  to bad they treat non French speaking people like second class citizens.
3550,2505,"Saved my life, state of the art equipment, experienced and caring staff ."
3551,6324,Worked here! Service is good but building is old. Time to move folks.
3552,2552,Waited 13 hours ... my turn never came. I left because I was starving.
3553,6177,"Kind staff, efficient service, great installations and equipment."
3554,4589,Great phone operators and security personnel.
3555,4041,God help you.dr Bolduc is scary unprofessional monster.
3556,8903,Loooots of people even if many staff to guide you its very overwelming
3557,8176,Very kind staff and short wait time. Can't complain!
3558,3358,Always A1 services. Thank you
3559,3527,Nurses were dumb. Doctors worst waist of time
3560,8938,Beautiful new state-of-the-art hospital.
3561,5586,Service is very bad more than 3 hrs of waiting in emergency.
3562,3203,
3563,2744,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
3564,9279,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
